Registry_ID,Site name,Seed URL,Business area 1,Business area 2,Type,Owner,Description,URL status,Redirects to,Preservation status,ACT ID,AWS ID,Accession no,Crawl start date,Crawl frequency,Crawl depth,Licence Status,Notes
WAR422,"Improving Children's Reading - Research Informing Practice | University of Edinburgh, The",https://www.readresearch.education.ed.ac.uk/,CAHSS,Education,Research activity,Sarah McGeown,Project sharing researcher and teacher expertise and resources to improve children’s reading outcomes. ,Retired,,Added to UKWA - AWS,,,,,Annual,Capped,Umbrella - auto,
WAR423,"Regional Ethnology of Scotland Project | University of Edinburgh, The",https://www.regionalethnologyscotland.llc.ed.ac.uk/,CAHSS,LLC,Research activity,Kenneth Veitch,"Project to collect and make widely available primary source material that illustrates everyday life and society in Scotland, past and present. ",Active,,Active UKWA crawl,99561,,,15/10/2019,Sixmonthly,Capped,Umbrella - auto,
WAR424,"Religion and Ethics in the Making of War and Peace | University of Edinburgh, The",https://www.relwar.div.ed.ac.uk/,CAHSS,Divinity,Research activity,George Wilkes,"Project to examine the relationships between military, political and religious dimensions of the making of war and peace today and in the past.",Retired,,Added to UKWA - AWS,,,,,Annual,Capped,Umbrella - auto,
WAR425,"Applied Quantitative Methods Network (AQMeN) | University of Edinburgh, The",https://www.research.aqmen.ac.uk/,CAHSS,Law,Research activity,Susan McVie,"Research centre funded by ESRC from 2013-2017 to develop a dynamic and pioneering set of projects to improve our understanding of current social issues in the UK and provide policy makers and practitioners with robust, independent, research-based evidence to build a better future.",Retired,,Added to UKWA - AWS,,,,,Annual,Capped,Umbrella - manual,
WAR426,"Richardson Laboratory for Brain & Cognitive Development | University of Edinburgh, The",https://www.richardsonlab.ppls.ed.ac.uk/,CAHSS,"Philosophy, Psychology & Language Sciences",Research activity,Hilary Richardson,Research lab exploring childhood cognitive development.,Active,,Added to UKWA - AWS,,,,,Sixmonthly,Capped,Umbrella - auto,
WAR427,"South African War Memorials & After: from concentration camps to black commemoration | University of Edinburgh, The",https://www.sawarmemorials.ed.ac.uk/,CAHSS,Social & Political Sciences,Research activity,Liz Stanley,"Project to collate photograph galleries of memorial sites related to the South African War (1899-1902). Also features photograph galleries of a range of later South African memorials, including the ANC counter-memorialisation project and memorials to the military dead in Britain.",Active,,Added to UKWA - AWS,,,,,Annual,Capped,Umbrella - auto,Marked as 'archive'
WAR428,"School of Economics | University of Edinburgh, The",https://economics.ed.ac.uk/,CAHSS,Economics,School,,"The School of Economics is part of the College of Arts, Humanities, and Social Sciences at the University of Edinburgh. The first lessons in Economics were given at the University in 1800, and the first economics professor was appointed in 1871.",Active,,Added to UKWA - AWS,,,,26/11/2024,Monthly,Capped,Umbrella - auto,
WAR429,"Scotland-Russia: Cultural Encounters since 1900 | University of Edinburgh, The",https://www.scotland-russia.llc.ed.ac.uk/,CAHSS,LLC,Research activity,Anna Vaninskaya,Project documenting the cultural interchange between Scotland and Russia.,Active,,Added to UKWA - AWS,,,,,Annual,Capped,Umbrella - auto,
WAR430,"Scottish Alliance | University of Edinburgh, The",https://www.scottishalliance.ed.ac.uk/,CAHSS,Education,Research activity,Ramone Bishawi,"The Scottish Alliance was created in 2021 to bring together professionals from across academia, education and industry to devise a research agenda that could inform the Scottish Futures Trust and Scottish Government in their work for better schools and more confident, flourishing learners.",Retired,,Added to UKWA - AWS,,,,,Weekly,Capped,Umbrella - auto,No captures in IA
WAR431,Scottish Feminist Judgments Project,https://www.sfjp.law.ed.ac.uk/,CAHSS,Law,Research activity,Sharon Cowan, Project as part of a global series that sought to imagine how important legal cases might have been decided differently if the judge had adopted a feminist perspective.,Retired - redirect,https://www.law.ed.ac.uk/research/research-projects/scottish-feminist-judgments-project,Added to UKWA - AWS,,,,,Annual,Capped,Umbrella - auto,
WAR432,"Binks Hub, The: Co-creating research for social change | University of Edinburgh, The",https://binks-hub.ed.ac.uk/,CAHSS,Social & Political Sciences,Research activity,,"A network of 'academics, researchers, community members, practitioners and policy-makers using creativity and the arts to co-create research that makes a difference to people’s lives'.",Active,,Added to UKWA - AWS,,,,,Sixmonthly,Capped,Umbrella - auto,
WAR433,"Spotlight Taiwan - Contemporary Taiwanese Art, Culture and Cinema in Scotland | Edinburgh College of Art",https://www.taiwan-academy.eca.ed.ac.uk/,CAHSS,Economics,Research activity,Chia-ling Yang,"Project to promote Taiwanese culture, arts, and cinema to a wider audience in Scotland.",Redirect,https://www.spotlight-taiwan.eca.ed.ac.uk/,Added to UKWA - AWS,,,,,Monthly,Capped,Umbrella - auto,
WAR434,"Gonzalez-Sulser Lab: Neuroscience and Epilepsy | University of Edinburgh, The",https://gonzalezsulserlab.com/,CMVM,Biomedical Sciences,Research activity,Alfredo Gonzalez-Sulser,Research lab exploring how seizures emerge and propagate throughout the brain and how these events relate to other behavioural phenotypes.,Active,,Added to UKWA - AWS,,,,,Annual,Capped,Umbrella - manual,
WAR435,"Better Regulation for Better Health | University of Edinburgh, The",https://better-regulation-better-health.org/,CAHSS,Social & Political Sciences,Research activity,Eleanor Brooks,Site of a multi-disciplinary study of how the European Union’s Better Regulation agenda affects its health policies and governance.,Active,,Active UKWA crawl,177191,,,18/01/2023,Sixmonthly,Capped,Umbrella - manual,
WAR436,"Rainger Lab, The | University of Edinburgh, The",https://raingerlab.com/,CMVM,Roslin Institute,Research activity,Joe Rainger,Research lab exploring the genetic and molecular requirements of a developing and functional eye.,Retired,,Added to UKWA - AWS,,,,,Annual,Capped,Umbrella - manual,Replaced by page on Roslin Institute EdWeb site
WAR437,"Centre for Research in Education, Inclusion and Diversity (CREID) | University of Edinburgh, The",https://creid.ed.ac.uk/,CAHSS,Education,Centre/Institute,Gillean McCluskey,"Research centre that undertakes research on inclusion, equality and human rights in relation to education, lifelong learning and other aspects of public policy.",Retired,,Added to UKWA - AWS,,,,,Annual,Capped,Umbrella - auto,
WAR438,"IRIS-Fire: Improving the Resilience of Informal Settlements to Fire | University of Edinburgh, The",https://www.iris-fire.com/,CSE,Engineering,Research activity,David Rush,"Collaborative project between the University of Edinburgh and Stellenbosch University, South Africa that aims to develop fundamental understanding of the social, political, and technical issues regarding fire safety and fire spread within informal settlements situated in the Western Cape of South Africa and beyond. ",Active,,Added to UKWA - AWS,,,,,Annual,Capped,Umbrella - manual,
WAR439,"Communications and Marketing | University of Edinburgh, The",https://communications-marketing.ed.ac.uk/,USG,Communications and Marketing,Department,,,Active,,Active UKWA crawl,178965,253078,,25/08/2024,Sixmonthly,Capped,Umbrella - auto,
WAR440,"Honour in Classical Greece: esteem, status, identity, and society in ancient Greek literature, life, and thought | University of Edinburgh, The",https://research.shca.ed.ac.uk/honour-in-greece/,CAHSS,HCA,Research activity,Douglas Cairns,Project exploring the concept of honour in classical Greece.,Active,,Added to UKWA - AWS,,,,,Monthly,Capped,Umbrella - auto,
WAR441,"Symposium on the Syntax of the Bantu Noun Phrase",http://bantunp.ppls.ed.ac.uk/,CAHSS,"Philosophy, Psychology & Language Sciences",Research activity,Alexander Martin,2018 Symposium on the Syntax of the Bantu Noun Phrase.,Active,,Added to UKWA - AWS,,,,,Annual,Capped,Umbrella - auto,
WAR442,"AQMeN - Data Science Training for Social Research, Business and Industry | University of Edinburgh, The",https://www.aqmen.ac.uk/,CAHSS,Social & Political Sciences,Research activity,Vernon Gayle,"Information on training in quantitative methods delivered through the School of Social and Political Science at the University of Edinburgh. Training covers a broad range of topics including data preparation, data analytics, data visualisation, applying different software packages and using different data sets.",Active,,Active UKWA crawl,7911,,,17/12/2013,Domain only,Capped,Umbrella - manual,Title needs updated in ACT equivalent
WAR443,"Edinburgh Oceans | University of Edinburgh, The",https://oceans.ed.ac.uk/,,,Research activity,Murray Collins,Research at the University of Edinburgh relating to oceans.,Active,,Added to UKWA - AWS,,,,,Weekly,Capped,Umbrella - auto,
WAR444,"Salter's Chemistry - AS and A-Level Chemistry Revision | University of Edinburgh, The",https://4college.ed.ac.uk/,CSE,Chemistry,Research activity,,A revision resource for AS and A-Level Chemistry students. ,,,Added to UKWA - AWS,,,,,Annual,Capped,Umbrella - auto,
WAR445,"Edinburgh Study of Youth Transitions and Crime | University of Edinburgh, The",https://www.edinstudy.law.ed.ac.uk/,CAHSS,Law,Research activity,John Lockhart,Site of a long-running study exploring the causes and consequences of young people’s involvement in crime and anti-social behaviour. ,Retired - redirect,https://blogs.ed.ac.uk/edinstudy/,Added to UKWA - AWS,,,,05/02/2026,,,Umbrella - auto,Requested by Sara December 2025
WAR446,"Living Histories of Sugar | University of Edinburgh, The",https://www.sugarhistories.co.uk/,CSE,Geosciences,Research activity,Marisa Wilson,"Project ""which aims to recast the way we think about, understand and live with the transnational and unfinished nature of the sugar industry in the Caribbean and Scotland"".",Extinct,,Active UKWA crawl,170509,,,24/10/2022,Annual,Capped large,Umbrella - manual,
WAR447,"Pubs and Publications | University of Edinburgh, The",http://www.blogs.hss.ed.ac.uk/pubs-and-publications/,CAHSS,UNKNOWN,Student group,,Blog 'designed to capture the wide range of experiences encountered while doing a PhD'.,Active,,Active UKWA crawl,110956,,,17/04/2020,Weekly,Capped,Umbrella - auto,
WAR448,"Scotland's Early Literature for Children Initiative | University of Edinburgh, The",https://www.blogs.hss.ed.ac.uk/selcie/,CAHSS,LLC,Research activity,Sarah Dunnigan,Collaborative project between the universities of Edinburgh and Strathclyde dedicated to exploring Scotland’s forgotten history of children’s literature.,Active,,Active UKWA crawl,59110,,,22/11/2017,Annual,Capped,Umbrella - auto,
WAR449,"Ben Jonson's Walk | University of Edinburgh, The",http://www.blogs.hss.ed.ac.uk/ben-jonsons-walk/,CAHSS,LLC,Research activity,James Loxley,"Blog posts expanding on a project to 'recreate' the 1618 journey of Ben Jonson from extracts from a manuscript account via Twitter posts for each day recorded in the account, from 8 July to 5 October. ",,,Active UKWA crawl,48045,,,04/01/2017,Sixmonthly,Capped,Umbrella - auto,
WAR450,"Centre for Comparative Pathology | University of Edinburgh, The",https://comparative-pathology.ed.ac.uk/,CMVM,Roslin Institute,Centre/Institute,,,Active,,Added to UKWA - AWS,,,,26/11/2024,Monthly,Capped,Umbrella - auto,
WAR451,"African Elections during the COVID-19 Pandemic project | University of Edinburgh, The",https://aecp.sps.ed.ac.uk/,CAHSS,Social & Political Sciences,Research activity,Thomas Molony,"Academic project examining three national elections (in Tanzania, Ghana and the Central African Republic) and by-elections (in Kenya), looking closely at each stage of the electoral process and how the risks of COVID-19 transmission had been mitigated (if at all). It also assessed whether and how the pandemic was affecting political participation and whether the ability of any social (including gendered) groups or geographic populations to engage in the political process was impacted. ",Active,,Added to UKWA - AWS,,,,,Monthly,Capped,Umbrella - auto,
WAR452,"Live Music Exchange, The",https://livemusicexchange.org/,CAHSS,ECA,Research activity,Simon Frith,"The Live Music Exchange was a comprehensive three-year study of the live music sector in the UK, undertaken by the University of Edinburgh and the University of Glasgow and funded by the Arts and Humanities Research Council (AHRC).",Active,,Active UKWA crawl,15773,,,09/01/2015,Sixmonthly,Capped,Umbrella - manual,
WAR453,Skills Training for Postgraduate Research Students,https://webapps.shca.ed.ac.uk/skills-training/index.html,CAHSS,HCA,School,Ian Chard,"The aim of the project is to expand our research training programmes so that they integrate the use of electronic materials and eLearning methods for postgraduate research students within History, Classics and Archaeology alongside existing provisions. By developing eLearning training modules that provide technical, conceptual, and information-management skills, both full-time and part-time postgraduates will be better prepared for the academic and non-academic labour market of the 21st century.",Extinct,,Manual capture - completed,,,SC-Acc-2026-0057,10/03/2026,,,Granted,"Already removed from live web by Head of Technology in School of History, Classics, and Archeology. Not possible to leave it live due to security issues. Digital Archivist requested the site be put up on an internal VM requiring VPN to access. 

""\archivematica\Collections\Accessions\HCA-Skills-Training-Postgrads\hca-skills-training-for-postgrads-v5.wacz"""
